"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_43345","nflId_46113","nflId_46276","nflId_47856","nflId_48159","nflId_52451","nflId_52581","nflId_53440","nflId_53468","nflId_53580","nflId_54633","nflId_46522","nflId_40149","nflId_54784","nflId_54668","nflId_48207","nflId_44068","nflId_53646","nflId_53586","nflId_47904","nflId_38553","nflId_54536","nflId_41324","nflId_47815","nflId_53085","nflId_42593","nflId_52457","diferencia","yardlineSide_mod","isDropback"
"484",2022102400,3,2,10,22,88,"I_FORM","2x1",8.15,"6-9 min","visitante",0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,9,"CHI",FALSE
"485",2022100904,3,3,7,44,54,"EMPTY","3x2",6.25,"6-9 min","visitante",0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-5,"CHI",TRUE
"486",2022100208,1,1,10,40,50,"JUMBO","2x2",11.8333333333333,"3-6 min","visitante",1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,"rival",FALSE
"487",2022103002,1,1,10,25,85,"SINGLEBACK","2x2",5.31666666666667,"9-12 min","visitante",0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,-14,"CHI",FALSE
"488",2022091102,1,3,6,16,94,"SHOTGUN","3x1",9.16666666666667,"3-6 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"489",2022102400,3,1,10,35,75,"SINGLEBACK","3x1",13.5833333333333,"0-3 min","visitante",0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,"CHI",FALSE
"490",2022101300,2,1,10,23,33,"SHOTGUN","2x2",8.05,"6-9 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"CHI",TRUE
"491",2022110601,1,2,9,26,36,"SINGLEBACK","2x2",6.95,"6-9 min","local",1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-4,"CHI",FALSE
"492",2022100904,3,1,9,9,101,"SHOTGUN","2x2",10.5166666666667,"3-6 min","visitante",0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-11,"rival",TRUE
"493",2022103002,4,2,7,27,37,"SINGLEBACK","3x1",15,"0-3 min","visitante",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,-19,"rival",FALSE
"494",2022092501,2,1,10,10,100,"SHOTGUN","2x1",11.7833333333333,"3-6 min","local",1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,"CHI",FALSE
"495",2022103002,1,1,10,38,48,"SINGLEBACK","3x1",3.03333333333333,"9-12 min","visitante",0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-14,"rival",FALSE
"496",2022103002,1,2,6,47,63,"SINGLEBACK","3x1",3.73333333333333,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-14,"CHI",TRUE
"497",2022091102,1,1,10,12,98,"SHOTGUN","2x2",10.3166666666667,"3-6 min","local",1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"498",2022110601,3,3,18,17,93,"SHOTGUN","3x1",4.93333333333333,"9-12 min","local",1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-10,"CHI",TRUE
"499",2022110601,2,3,5,40,70,"SHOTGUN","3x1",8.65,"6-9 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-4,"CHI",TRUE
"500",2022091102,1,2,12,28,82,"I_FORM","2x1",3.51666666666667,"9-12 min","local",1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"CHI",FALSE
"501",2022091102,2,1,10,33,77,"SHOTGUN","2x2",1.26666666666667,"12-15 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",TRUE
"502",2022091102,4,1,10,26,36,"SHOTGUN","3x1",13.3,"0-3 min","local",1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,"rival",TRUE
"503",2022092501,4,2,8,33,43,"I_FORM","2x1",2.28333333333333,"12-15 min","local",1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"CHI",TRUE
"504",2022110601,1,2,6,35,75,"I_FORM","2x1",3.01666666666667,"9-12 min","local",1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-4,"rival",FALSE
"505",2022092501,2,2,12,8,102,"SHOTGUN","3x1",0.9,"12-15 min","local",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,"CHI",FALSE
"506",2022103002,3,2,4,19,91,"SHOTGUN","3x1",10.5666666666667,"3-6 min","visitante",0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,-11,"rival",FALSE
"507",2022100208,2,2,6,24,34,"EMPTY","3x2",13.3833333333333,"0-3 min","visitante",1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,"CHI",TRUE
"508",2022101300,1,2,8,49,59,"SHOTGUN","3x1",7.65,"6-9 min","local",0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"509",2022091812,2,1,10,20,90,"SINGLEBACK","3x1",14.7833333333333,"0-3 min","visitante",1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"CHI",TRUE
"510",2022091102,2,1,5,40,50,"SHOTGUN","3x1",3.6,"9-12 min","local",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7,"CHI",FALSE
