"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_38696","nflId_42348","nflId_44835","nflId_44846","nflId_44849","nflId_46116","nflId_47818","nflId_52524","nflId_52733","nflId_53430","nflId_54530","nflId_42302","nflId_52708","nflId_53454","nflId_45785","nflId_44978","nflId_53643","nflId_53574","nflId_53707","nflId_53474","nflId_41665","nflId_44916","nflId_54619","diferencia","yardlineSide_mod","isDropback"
"525",2022092509,2,1,10,44,54,"SINGLEBACK","2x2",4.2,"9-12 min","visitante",0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,"JAX",TRUE
"526",2022110604,4,2,10,23,33,"SHOTGUN","3x1",8.33333333333333,"6-9 min","local",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,4,"JAX",TRUE
"527",2022101603,4,4,1,42,52,"SINGLEBACK","2x2",5.8,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-5,"rival",FALSE
"528",2022091109,1,1,15,25,85,"SHOTGUN","2x2",14.6,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX",TRUE
"529",2022101603,3,1,2,2,108,"EMPTY","3x2",10.9666666666667,"3-6 min","visitante",0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,"rival",FALSE
"530",2022102304,4,2,6,25,85,"SINGLEBACK","3x1",13.2,"0-3 min","local",0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,4,"rival",FALSE
"531",2022100903,3,1,10,31,41,"SINGLEBACK","3x1",0.0833333333333333,"12-15 min","local",1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"JAX",FALSE
"532",2022101603,3,1,10,19,29,"SINGLEBACK","3x1",5.65,"9-12 min","visitante",0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,"JAX",FALSE
"533",2022110604,4,3,1,23,87,"I_FORM","1x0",3.2,"9-12 min","local",0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,4,"rival",FALSE
"534",2022101603,1,1,10,25,85,"SINGLEBACK","2x2",11.1666666666667,"3-6 min","visitante",0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"JAX",FALSE
"535",2022102304,1,2,9,44,54,"SINGLEBACK","2x2",9.06666666666667,"3-6 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-7,"JAX",FALSE
"536",2022103000,1,2,9,41,51,"SHOTGUN","2x2",0.666666666666667,"12-15 min","local",1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,7,"rival",TRUE
"537",2022091109,3,2,2,28,82,"SINGLEBACK","3x1",11.5,"3-6 min","visitante",0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-11,"JAX",FALSE
"538",2022103000,2,2,11,25,85,"SHOTGUN","3x1",9.5,"3-6 min","local",1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,7,"rival",TRUE
"539",2022092509,1,2,6,40,50,"SINGLEBACK","2x2",12.9333333333333,"0-3 min","visitante",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"540",2022100903,3,2,4,23,87,"SHOTGUN","3x1",12.15,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"rival",FALSE
"541",2022100903,2,1,10,41,51,"SHOTGUN","2x2",0.983333333333333,"12-15 min","local",0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-3,"rival",TRUE
"542",2022091803,1,4,3,47,63,"EMPTY","3x2",8.08333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"543",2022110604,2,3,4,31,79,"SHOTGUN","2x2",12.8166666666667,"0-3 min","local",1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-10,"JAX",TRUE
